rank,name,surname,country,sport,gold,silver,bronze,medals,url
1077,WAI KIT,LAI,"Hong Kong, China",Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/LAI-Wai-Kit-3025908/
1077,KWOK FAI,MAK,"Hong Kong, China",Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/MAK-Kwok-Fai-3025909/
1077,HOI NING,YEUNG,"Hong Kong, China",Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/YEUNG-Hoi-Ning-3025922/
1077,PUI YI PEARLIE,CHAN,"Hong Kong, China",Bridge,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/CHAN-Pui-Yi-Pearlie-3025923/
1077,TOSHIKI,UEMATSU,Japan,Soft Tennis,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/UEMATSU-Toshiki-3027247/
1077,Rye Yong,Pyon,DPR Korea,Artistic Gymnastics,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/PYON-Rye-Yong-3027594/
1077,Jang Mi,Jon,DPR Korea,Artistic Gymnastics,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/JON-Jang-Mi-3027597/
1077,MI RAE,KIM,DPR Korea,Diving,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/KIM-Mi-Rae-3027636/
1077,SHEHROZ,HAKIMOV,Uzbekistan,Rowing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/HAKIMOV-Shehroz-3028630/
1077,ZAFAR,USMONOV,Uzbekistan,Rowing,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/USMONOV-Zafar-3028631/
1077,Gulzhan,ISSANOVA,Kazakhstan,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ISSANOVA-Gulzhan-3029352/
1077,Yeldos,ZHUMAKANOV,Kazakhstan,Judo,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/ZHUMAKANOV-Yeldos-3029355/
1077,FUMIYUKI,BEPPU,Japan,Cycling Road,0,1,1,2,https://en.asiangames2018.id/athletes/athlete/BEPPU-Fumiyuki-3030140/
1178,SALWAN JASIM ABBOOD,ALAIFURI,Iraq,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALAIFURI-Salwan-Jasim-Abbood-3000013/
1178,AMIR,MAHDI ZADEH,IR Iran,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAHDI-ZADEH-Amir-3000367/
1178,ROZITA,ALIPOURKESHKA,IR Iran,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALIPOURKESHKA-Rozita-3000382/
1178,TARAVAT,KHAKSAR,IR Iran,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHAKSAR-Taravat-3000392/
1178,Kaoru,Mitoma,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MITOMA-Kaoru-3000411/
1178,Powell Obinna,Obi,Japan,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OBI-Powell-Obinna-3000412/
1178,,Savita,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAVITA-3000548/
1178,Rajani,Etimarpu,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ETIMARPU-Rajani-3000549/
1178,Deep Grace,Ekka,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/EKKA-Deep-Grace-3000551/
1178,Sunita,Lakra,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAKRA-Sunita-3000553/
1178,Gurjit ,Kaur,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAUR-Gurjit-3000554/
1178,Namita,Toppo,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TOPPO-Namita-3000560/
1178,Nikki,Pradhan,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PRADHAN-Nikki-3000561/
1178,Navjot ,Kaur,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAUR-Navjot-3000566/
1178,,Monika,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MONIKA-3000575/
1178,Lilima,Minz,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MINZ-Lilima-3000576/
1178,Neha,Goyal,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GOYAL-Neha-3000577/
1178,,Udita,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/UDITA-3000578/
1178,,Rani,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RANI-3000582/
1178,Vandana,Katariya,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KATARIYA-Vandana-3000583/
1178,Reena,Khokhar,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHOKHAR-Reena-3000585/
1178,,Lalremsiami,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LALREMSIAMI-3000590/
1178,Navneet ,Kaur,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAUR-Navneet-3000593/
1178,TOSHIKI,MASUI,Japan,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MASUI-Toshiki-3000618/
1178,,Deepika,India,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DEEPIKA-3000634/
1178,MOJTABA,ABEDINI SHORMASTI,IR Iran,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABEDINI-SHORMASTI-Mojtaba-3000652/
1178,MOHAMMAD,RAHBARIKOYAKHI,IR Iran,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAHBARIKOYAKHI-Mohammad-3000655/
1178,FARZAD,BAHER ARASBARAN,IR Iran,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAHER-ARASBARAN-Farzad-3000659/
1178,Kunhu Muhammed,Puthanpurakkal,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PUTHANPURAKKAL-Kunhu-Muhammed-3000738/
1178,Neena,Varakil,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VARAKIL-Neena-3000753/
1178,DOSTON,YOKUBOV,Uzbekistan,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YOKUBOV-Doston-3000791/
1178,OMADOY,OTAKUZIYEVA,Uzbekistan,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OTAKUZIYEVA-Omadoy-3000798/
1178,Sudha,Singh,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Sudha-3000808/
1178,DARYA,LATISHEVA,Uzbekistan,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LATISHEVA-Darya-3000842/
1178,RUSTAM,ASSAKALOV,Uzbekistan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASSAKALOV-Rustam-3001007/
1178,MADINABONU,MANNOPOVA,Uzbekistan,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MANNOPOVA-Madinabonu-3001033/
1178,FOROUD,ZAFARI,IR Iran,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZAFARI-Foroud-3001087/
1178,SHAHRBANO,MANSOURIYAN SEMIROMI,IR Iran,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MANSOURIYAN-SEMIROMI-Shahrbano-3001129/
1178,ELAHEH,MANSORYAN SAMIROUMI,IR Iran,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MANSORYAN-SAMIROUMI-Elaheh-3001132/
1178,ABHISHEK,VERMA,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VERMA-Abhishek-3001166/
1178,RAJAT,CHAUHAN,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAUHAN-Rajat-3001204/
1178,ARTUR,GULIEV,Uzbekistan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GULIEV-Artur-3001236/
1178,NILUFAR,ZOKIROVA,Uzbekistan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZOKIROVA-Nilufar-3001251/
1178,ZAHRA,KIANI,IR Iran,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIANI-Zahra-3001286/
1178,SARDOR,TULKINKHUJAEV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TULKINKHUJAEV-Sardor-3001335/
1178,ALISHER,TURDIEV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TURDIEV-Alisher-3001336/
1178,ALISHER,YAROV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAROV-Alisher-3001346/
1178,DOSTONJON,BAHRIEV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAHRIEV-Dostonjon-3001352/
1178,ANATOLIY,KRASNOV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KRASNOV-Anatoliy-3001356/
1178,AMAN,SAINI,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAINI-Aman-3001360/
1178,DOSTONJON,KHURSANOV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHURSANOV-Dostonjon-3001365/
1178,JYOTHI SUREKHA,VENNAM,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VENNAM-Jyothi-Surekha-3001366/
1178,SHOKHJAKHON,NAJMIEV,Uzbekistan,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NAJMIEV-Shokhjakhon-3001367/
1178,MUSKAN,KIRAR,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIRAR-Muskan-3001373/
1178,Katsuyuki,Sakai,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAKAI-Katsuyuki-3001423/
1178,Zaid,Sami,Jordan,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAMI-Zaid-3001455/
1178,Dai,Ozawa,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OZAWA-Dai-3001460/
1178,Lote,Tuqiri,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TUQIRI-Lote-3001461/
1178,Kosuke,Hashino,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HASHINO-Kosuke-3001477/
1178,Rikiya,Oishi,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OISHI-Rikiya-3001479/
1178,Ryota,Kano,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANO-Ryota-3001483/
1178,Taisei,Hayashi,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HAYASHI-Taisei-3001488/
1178,Naoki,Motomura,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOTOMURA-Naoki-3001490/
1178,Kameli Raravou Latianara,Soejima,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SOEJIMA-Kameli-Raravou-Latianara-3001495/
1178,Suttisak,Singkhon,Thailand,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SINGKHON-Suttisak-3001546/
1178,FARES,ELBAKH,Qatar,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ELBAKH-Fares-3001566/
1178,Nurinisso,Usmanova,Uzbekistan,Rhythmic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/USMANOVA-Nurinisso-3001690/
1178,Dildora,Rakhmatova,Uzbekistan,Rhythmic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAKHMATOVA-Dildora-3001691/
1178,Nadiya,Dusanova,Uzbekistan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DUSANOVA-Nadiya-3001762/
1178,MAKOTO,HORI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HORI-Makoto-3001865/
1178,KATSUTOSHI,SATAKE,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SATAKE-Katsutoshi-3001866/
1178,RYOGA,TOMIYAMA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TOMIYAMA-Ryoga-3001881/
1178,TAKUMI,TAKAHASHI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAKAHASHI-Takumi-3001894/
1178,TAKESHI,HOSOYAMADA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HOSOYAMADA-Takeshi-3001899/
1178,JUNYA,KINO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KINO-Junya-3001906/
1178,SHOJI,KITAMURA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KITAMURA-Shoji-3001910/
1178,SHO,AOYAGI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AOYAGI-Sho-3001914/
1178,MOMOTARO,MATSUMOTO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUMOTO-Momotaro-3001917/
1178,Parinya,Chuaimaroeng,Thailand,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHUAIMAROENG-Parinya-3002022/
1178,Chayanisa,Chomchuendee,Thailand,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOMCHUENDEE-Chayanisa-3002037/
1178,Jeevan,Karekoppa Suresh,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAREKOPPA-SURESH-Jeevan-3002059/
1178,QUOC KHANH,PHAM,Vietnam,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PHAM-Quoc-Khanh-3002206/
1178,NIYAZ,PULATOV,Uzbekistan,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PULATOV-Niyaz-3002241/
1178,DMITRIY,SHOKIN,Uzbekistan,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHOKIN-Dmitriy-3002245/
1178,Behruzi,KHOJAZODA,Tajikistan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHOJAZODA-Behruzi-3002250/
1178,TRUONG GIANG,BUI,Vietnam,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BUI-Truong-Giang-3002287/
1178,,SAKSHI KUMARI,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAKSHI-KUMARI-3002311/
1178,,KAVITA,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAVITA-3002316/
1178,PAYEL,CHOWDHURY,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOWDHURY-Payel-3002339/
1178,,MANPREET KAUR,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MANPREET-KAUR-3002358/
1178,,PRIYANKA,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PRIYANKA-3002404/
1178,RITU,NEGI,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NEGI-Ritu-3002409/
1178,SAYALI SANJAY,KERIPALE,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KERIPALE-Sayali-Sanjay-3002410/
1178,SONALI VISHNU,SHINGATE,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHINGATE-Sonali-Vishnu-3002411/
1178,AKIYOSHI,KATSUNO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KATSUNO-Akiyoshi-3002480/
1178,YUDAI,ARANISHI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARANISHI-Yudai-3002485/
1178,RYO,KINAMI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KINAMI-Ryo-3002486/
1178,TAKEHIRO,TSUJINO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSUJINO-Takehiro-3002490/
1178,TSUYOSHI,TAMURA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAMURA-Tsuyoshi-3002492/
1178,RUSLAN,BURIEV,Uzbekistan,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BURIEV-Ruslan-3002617/
1178,SHUNKOR,ABDURASULOV,Uzbekistan,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABDURASULOV-Shunkor-3002813/
1178,V. SINDHU,PUSARLA,India,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PUSARLA-V-Sindhu-3002849/
1178,Tosin,Ogunode,Qatar,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OGUNODE-Tosin-3002940/
1178,Yaser,Bagharab,Qatar,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAGHARAB-Yaser-3002985/
1178,ASHISH,MALIK,India,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MALIK-Ashish-3003007/
1178,RAKESH,KUMAR,India,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUMAR-Rakesh-3003013/
1178,JITENDER,SINGH,India,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SINGH-Jitender-3003042/
1178,YI,LI,"Macau, China",Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Yi-3003109/
1178,MAHSA,JAVAR,IR Iran,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JAVAR-Mahsa-3003127/
1178,NAZANIN,MALAEI,IR Iran,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MALAEI-Nazanin-3003131/
1178,YAKHYO,IMAMOV,Uzbekistan,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IMAMOV-Yakhyo-3003229/
1178,BAKHRINISO,BABAEVA,Uzbekistan,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BABAEVA-Bakhriniso-3003322/
1178,THI HUE,PHAM,Vietnam,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PHAM-Thi-Hue-3003342/
1178,THI AN,TRAN,Vietnam,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Thi-An-3003344/
1178,THI HAO,DINH,Vietnam,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DINH-Thi-Hao-3003345/
1178,THI HIEN,LE,Vietnam,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/le-Thi-Hien-3003346/
1178,SHAHRIYOR,DAMINOV,Tajikistan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DAMINOV-Shahriyor-3003405/
1178,HEDIYE,KAZEMI,IR Iran,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAZEMI-Hediye-3003446/
1178,SAEID,ALIHOSSEINI,IR Iran,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALIHOSSEINI-Saeid-3003610/
1178,SUKANYA,SRISURAT,Thailand,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SRISURAT-Sukanya-3003703/
1178,Dilshod,Nazarov,Tajikistan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NAZAROV-Dilshod-3004003/
1178,SOMCHAI,BAISAMUT,Thailand,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAISAMUT-Somchai-3004043/
1178,KRIDSADAYUT,PLENGSAP,Thailand,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PLENGSAP-Kridsadayut-3004046/
1178,CHODCHOY,SOPHONPANICH,Thailand,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SOPHONPANICH-Chodchoy-3004049/
1178,KANOKPORN,JANEBUNJONG,Thailand,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JANEBUNJONG-Kanokporn-3004052/
1178,Ruslan,Kurbanov,Uzbekistan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KURBANOV-Ruslan-3004057/
1178,Muhammad Razie,Abd Rahim,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABD-RAHIM-Muhammad-Razie-3004426/
1178,Syed Mohamad Syafiq,Syed Cholan,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SYED-CHOLAN-Syed-Mohamad-Syafiq-3004427/
1178,Muhammad Azri,Hassan,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HASSAN-Muhammad-Azri-3004428/
1178,Joel Samuel,van Huizen,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/van-HUIZEN-Joel-Samuel-3004429/
1178,Nabil Fiqri,Mohd Noor,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-NOOR-Nabil-Fiqri-3004430/
1178,Mohd Fitri,Saari,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAARI-Mohd-Fitri-3004432/
1178,Meor Muhamad Azuan,Hasan,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HASAN-Meor-Muhamad-Azuan-3004434/
1178,Muhammad Amirol Aideed,Mohd Arshad,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-ARSHAD-Muhammad-Amirol-Aideed-3004436/
1178,Muhammad Shahril,Saabah,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAABAH-Muhammad-Shahril-3004437/
1178,Tengku Ahmad,Tajuddin,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAJUDDIN-Tengku-Ahmad-3004441/
1178,Faizal,Saari,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAARI-Faizal-3004444/
1178,Kumar,Subramiam,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SUBRAMIAM-Kumar-3004452/
1178,Nik Muhammad Aiman,Nik Rozemi,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NIK-ROZEMI-Nik-Muhammad-Aiman-3004460/
1178,Muhammad Marhan,Mohd Jalil,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-JALIL-Muhammad-Marhan-3004462/
1178,KIM TUAN,THACH,Vietnam,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/THACH-Kim-Tuan-3004466/
1178,VAN VINH,TRINH,Vietnam,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRINH-van-Vinh-3004468/
1178,Mohammad Hairi,Abd Rahman,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABD-RAHMAN-Mohammad-Hairi-3004469/
1178,Mohamad Sukri,Abdul Mutalib,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABDUL-MUTALIB-Mohamad-Sukri-3004472/
1178,MOHD AL JUFFERI,JAMARI,Malaysia,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JAMARI-Mohd-Al-Jufferi-3004511/
1178,MOHD FAUZI,KHALID,Malaysia,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHALID-Mohd-Fauzi-3004514/
1178,MOHD KHAIZUL,YAACOB,Malaysia,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAACOB-Mohd-Khaizul-3004516/
1178,MUHAMMAD FAIZUL,M NASIR,Malaysia,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/M-NASIR-Muhammad-Faizul-3004523/
1178,SONCHAT,RATIWATANA,Thailand,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RATIWATANA-Sonchat-3004613/
1178,LUKSIKA,KUMKHUM,Thailand,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUMKHUM-Luksika-3004656/
1178,Saeid,MOLLAEI,IR Iran,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOLLAEI-Saeid-3004674/
1178,MUHAMMAD FADHIL,MOHD ZONIS,Malaysia,Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-ZONIS-Muhammad-Fadhil-3004684/
1178,MURADJAN,KHALMURATOV,Uzbekistan,Cycling Road,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHALMURATOV-Muradjan-3004701/
1178,HASANBOY,DUSMATOV,Uzbekistan,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DUSMATOV-Hasanboy-3004789/
1178,RU EN ROANNE,HO,Singapore,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HO-Ru-En-Roanne-3004825/
1178,MUHAMMAD SHAH FIRDAUS,SAHROM,Malaysia,Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAHROM-Muhammad-Shah-Firdaus-3004848/
1178,SHEIK FERDOUS,SHEIK ALAUDDIN,Singapore,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHEIK-ALAUDDIN-Sheik-Ferdous-3004855/
1178,Oksana,Chusovitina,Uzbekistan,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHUSOVITINA-Oksana-3004894/
1178,Asal,Ikramova,Uzbekistan,Rhythmic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IKRAMOVA-Asal-3004917/
1178,NURZUHAIRAH,MOHAMMAD YAZID,Singapore,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAMMAD-YAZID-Nurzuhairah-3004975/
1178,AHMAD MUAZ,MOHD FISHOL,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-FISHOL-Ahmad-Muaz-3005014/
1178,ELYORJON,MAMADALIEV,Uzbekistan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAMADALIEV-Elyorjon-3005052/
1178,NATASHA,MOHAMED ROSLAN,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAMED-ROSLAN-Natasha-3005114/
1178,SHALIN,ZULKIFLI,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZULKIFLI-Shalin-3005121/
1178,LI JANE,SIN,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SIN-Li-Jane-3005123/
1178,CHYE CHERN,TAN,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAN-Chye-Chern-3005128/
1178,YAN YEE,NG,Malaysia,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NG-Yan-Yee-3005306/
1178,SHALINI,PATHAK,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PATHAK-Shalini-3005613/
1178,ROGEN,LADON,Philippines,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LADON-Rogen-3005673/
