rank,name,surname,country,sport,gold,silver,bronze,medals,url
941,JONGKOLPHAN,KITITHARAKUL,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KITITHARAKUL-Jongkolphan-3012584/
941,RAWINDA,PRAJONGJAI,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PRAJONGJAI-Rawinda-3012586/
941,PUTTITA,SUPAJIRAKUL,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUPAJIRAKUL-Puttita-3012592/
941,SAPSIREE,TAERATTANACHAI,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TAERATTANACHAI-Sapsiree-3012593/
941,LILI,LIU,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Lili-3012697/
941,YINING,LIU,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Yining-3012700/
941,YING,LU,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LU-Ying-3012747/
941,KAILIN,XI,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XI-Kailin-3012749/
941,YINAN,CHAI,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHAI-Yinan-3012755/
941,BEI,WANG,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Bei-3012788/
941,HYUNHEE,NAM,Republic of Korea,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAM-Hyunhee-3012828/
941,SONGOH,CHAE,Republic of Korea,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHAE-Songoh-3012829/
941,SEOIN,HONG,Republic of Korea,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HONG-Seoin-3012834/
941,QIANWEN,XU,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XU-Qianwen-3012837/
941,YAN,ZHANG,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Yan-3012841/
941,LAN,WANG,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Lan-3012845/
941,JIA,XU,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XU-Jia-3012871/
941,HUAN,LI,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LI-Huan-3012874/
941,MENGYAN,WANG,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Mengyan-3012880/
941,QI,LI,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LI-Qi-3012888/
941,WONGYEONG,KIM,Republic of Korea,Cycling Track,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Wongyeong-3013058/
941,Jandi,KIM,Republic of Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jandi-3013177/
941,Heeju,HAN,Republic of Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HAN-Heeju-3013183/
941,Youjeong,KWON,Republic of Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KWON-Youjeong-3013198/
941,Hyejin,JEONG,Republic of Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JEONG-Hyejin-3013202/
941,Mijin,HAN,Republic of Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HAN-Mijin-3013207/
941,YURI,CHOI,Republic of Korea,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Yuri-3013228/
941,SUNWOO,KIM,Republic of Korea,Modern Pentathlon,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Sunwoo-3013229/
941,YOO JIN,JI,Republic of Korea,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JI-Yoo-Jin-3013241/
941,HYERI,JUNG,Republic of Korea,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Hyeri-3013255/
941,MIN,REN,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/REN-Min-3013268/
941,BOYEUN,KU,Republic of Korea,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KU-Boyeun-3013316/
941,WEITING,CHEN,Chinese Taipei,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Weiting-3013789/
941,XINTONG,LIN,China,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Xintong-3013867/
941,YURA,MUN,Republic of Korea,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUN-Yura-3014009/
941,MINHEE,MUN,Republic of Korea,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUN-Minhee-3014013/
941,JUNYANG,FENG,China,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FENG-Junyang-3014338/
941,HYOJOO,CHOI,Republic of Korea,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Hyojoo-3014354/
941,JIHO,KIM,Republic of Korea,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jiho-3014364/
941,MONSICHA,TARARATTANAKUL,Thailand,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TARARATTANAKUL-Monsicha-3014423/
941,DIVYA,KAKRAN,India,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAKRAN-Divya-3014477/
941,HYO WON,SUH,Republic of Korea,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUH-Hyo-Won-3014621/
941,HAEUN,YANG,Republic of Korea,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YANG-Haeun-3014622/
941,HYUNGJOO,KIM,Republic of Korea,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hyungjoo-3014664/
941,Haimei,Qiu,China,Sport Climbing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/QIU-Haimei-3015022/
941,Mingwei,Ni,China,Sport Climbing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NI-Mingwei-3015097/
941,Yiling,Song,China,Sport Climbing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SONG-Yiling-3015130/
941,NORKHAM,VONGXAY,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/VONGXAY-Norkham-3015165/
941,Xiaoling,Xu,China,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/XU-Xiaoling-3015175/
941,SONSAVAN,KEOSOULIYA,Lao PDR,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KEOSOULIYA-Sonsavan-3015189/
941,Zhenzhao,MA,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MA-Zhenzhao-3015374/
941,YANAN,JIANG,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JIANG-Yanan-3015379/
941,Jing,TANG,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TANG-Jing-3015387/
941,HONGYAN,LIU,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Hongyan-3015414/
941,WEN,ZHANG,China,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Wen-3015417/
941,SUNJA,LEE,Republic of Korea,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Sunja-3015451/
941,XIAOJING,WANG,China,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Xiaojing-3015529/
941,FERESHTEH,GHORBANI,IR Iran,Archery,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GHORBANI-Fereshteh-3015676/
941,NILAWAN,TECHASUEP,Thailand,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TECHASUEP-Nilawan-3015842/
941,XIN,ZHANG,China,Skateboard,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Xin-3015965/
941,JARUWAN,CHAIKAN,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHAIKAN-Jaruwan-3016031/
941,SAOWANEE,KHAMSAENG,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHAMSAENG-Saowanee-3016035/
941,ARISARA,PANTULAP,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PANTULAP-Arisara-3016037/
941,JARIYA,KANKASIKAM,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KANKASIKAM-Jariya-3016041/
941,MINTRA,MANNOK,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MANNOK-Mintra-3016044/
941,KANITTHA,NENNOO,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NENNOO-Kanittha-3016048/
941,NATTAKANT,BOONRUANG,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BOONRUANG-Nattakant-3016057/
941,PRAEWPAN,KAWSRI,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAWSRI-Praewpan-3016059/
941,PATTHAMA,NANTHAIN,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NANTHAIN-Patthama-3016063/
941,SUPHATTHRA,KHEHA,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHEHA-Suphatthra-3016067/
941,PRAPAPORN,PUMKHUNTHOD,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PUMKHUNTHOD-Prapaporn-3016068/
941,WANIDA,THAMMARAT,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THAMMARAT-Wanida-3016074/
941,WARARAT,PLODPAI,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PLODPAI-Wararat-3016077/
941,PRANCHALEE,MOONKASEM,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOONKASEM-Pranchalee-3016080/
941,NIPAPORN,NOPSRI,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NOPSRI-Nipaporn-3016083/
941,NIPATCHA,POOTONG,Thailand,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/POOTONG-Nipatcha-3016087/
941,CHAYANIT,CHALADCHALAM,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHALADCHALAM-Chayanit-3016138/
941,Boram,Jung,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Boram-3016285/
941,Younggeul,Yoon,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YOON-Younggeul-3016289/
941,Hyeri,Kim,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hyeri-3016294/
941,Damyeong,Shin,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHIN-Damyeong-3016304/
941,Hyeji,Hong,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HONG-Hyeji-3016310/
941,Seonjoo,Lim,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIM-Seonjoo-3016312/
941,Seo Yeon,Shim,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHIM-Seo-Yeon-3016324/
941,Selgi,Jang,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JANG-Selgi-3016326/
941,JA IN,KIM,Republic of Korea,Sport Climbing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Ja-In-3016335/
941,Yuri,Choe,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOE-Yuri-3016353/
941,Chang,Jang,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JANG-Chang-3016362/
941,So Hyun,Cho,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHO-So-Hyun-3016379/
941,Min A,Lee,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Min-A-3016384/
941,Ga Eul,Jeon,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JEON-Ga-Eul-3016390/
941,Chaerin,Han,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HAN-Chaerin-3016391/
941,Geummin,Lee,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Geummin-3016410/
941,Hwayeon,Son,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SON-Hwayeon-3016415/
941,Soyun,Ji,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JI-Soyun-3016428/
941,Hyunyoung,Lee,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Hyunyoung-3016441/
941,YERIN,PARK,Republic of Korea,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PARK-Yerin-3016467/
941,MISO,KO,Republic of Korea,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KO-Miso-3016562/
941,SUJI,KIM,Republic of Korea,Diving,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Suji-3016591/
941,Atcharaporn,DUANGLAWA,Thailand,Canoe/Kayak Slalom,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DUANGLAWA-Atcharaporn-3016824/
941,XIAOQING,WANG,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANG-Xiaoqing-3016969/
941,MATINEE,RARUEN,Thailand,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RARUEN-Matinee-3017068/
941,PHUTTHARAKSA,NEEGREE,Thailand,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NEEGREE-Phuttharaksa-3017074/
941,Chaewoon,Kim,Republic of Korea,Rhythmic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Chaewoon-3017138/
941,Joowon,Kim,Republic of Korea,Rhythmic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Joowon-3017143/
941,Se-Eun,Lim,Republic of Korea,Rhythmic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIM-Se-Eun-3017183/
941,Goeun,Seo,Republic of Korea,Rhythmic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SEO-Goeun-3017303/
941,HUSWATUN,HASANAH,Indonesia,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HASANAH-Huswatun-3017341/
941,Manal,Elbahraoui,Bahrain,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ELBAHRAOUI-Manal-3017504/
941,PHATAIMAS,MUENWONG,Thailand,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUENWONG-Phataimas-3017708/
941,MINJI,KIM,Republic of Korea,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Minji-3017793/
941,MINJU,KIM,Republic of Korea,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Minju-3017849/
941,JIA,CHEN,China,Softball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Jia-3017871/
941,FITRIANI,FITRIANI,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FITRIANI-Fitriani-3017889/
941,GREGORIA MARISKA,TUNJUNG,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TUNJUNG-Gregoria-Mariska-3017890/
941,RUSELLI,HARTAWAN,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HARTAWAN-Ruselli-3017891/
941,DELLA DESTIARA,HARIS,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HARIS-Della-Destiara-3017894/
941,RIZKI AMELIA,PRADIPTA,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PRADIPTA-Rizki-Amelia-3017895/
941,NI KETUT MAHADEWI,ISTARANI,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ISTARANI-Ni-Ketut-Mahadewi-3017896/
941,DEBBY,SUSANTO,Indonesia,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUSANTO-Debby-3017898/
941,Dhita,Juliana,Indonesia,Beach Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JULIANA-Dhita-3017933/
941,Putu Dini Jasita,Utami,Indonesia,Beach Volleyball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/UTAMI-Putu-Dini-Jasita-3017934/
941,PAKJIRA,THONGPAKDI,Thailand,Equestrian,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THONGPAKDI-Pakjira-3018145/
941,APISADA,BANNAGIJSOPHON,Thailand,Equestrian,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BANNAGIJSOPHON-Apisada-3018153/
941,AS MA,JEH MA,Thailand,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JEH-MA-As-Ma-3018702/
941,JANEJIRA,WANKRUE,Thailand,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WANKRUE-Janejira-3018705/
941,YUWEETA,SAMAHOH,Thailand,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SAMAHOH-Yuweeta-3018739/
941,RUHANA,CHEARBULI,Thailand,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHEARBULI-Ruhana-3018744/
941,CONNY EUFKE,SUMAMPOUW,Indonesia,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUMAMPOUW-Conny-Eufke-3018948/
941,RURY,ANDHANI,Indonesia,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ANDHANI-Rury-3018949/
941,JULITA GRACE JOICE,TUEJE,Indonesia,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TUEJE-Julita-Grace-Joice-3018956/
941,MARCELLA ELVITTA CHYNTIA,LASUT,Indonesia,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LASUT-Marcella-Elvitta-Chyntia-3018957/
941,WA ODE FITRI,RAHMANJANI,Indonesia,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RAHMANJANI-Wa-Ode-Fitri-3019625/
941,CHELSEA,CORPUTTY,Indonesia,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CORPUTTY-Chelsea-3019631/
941,NUR,MENI,Indonesia,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MENI-Nur-3019647/
941,NINING,PORWANINGSIH,Indonesia,Cycling Mountain Bike,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PORWANINGSIH-Nining-3019880/
941,COKORDA ISTRI,AGUNG SANISTYARANI,Indonesia,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AGUNG-SANISTYARANI-Cokorda-Istri-3020207/
941,DINI,MITA SARI,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MITA-SARI-Dini-3020308/
941,KUSNELIA,KUSNELIA,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KUSNELIA-Kusnelia-3020310/
941,FLORENSIA,CRISTY,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CRISTY-Florensia-3020314/
941,LENA,LENA,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LENA-Lena-3020318/
941,LENI,LENI,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LENI-Leni-3020319/
941,AKYKO MICHEEL,KAPITO,Indonesia,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAPITO-Akyko-Micheel-3020320/
941,DWI RAHAYU,PITRI,Indonesia,Soft Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PITRI-Dwi-Rahayu-3020724/
941,BUNGA,NYIMAS,Indonesia,Skateboard,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NYIMAS-Bunga-3020974/
941,JIHYE,YUN,Republic of Korea,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YUN-Jihye-3021067/
941,ALEKSANDRA,OPACHANOVA,Kazakhstan,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OPACHANOVA-Aleksandra-3021331/
941,Anna,Yakovleva,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAKOVLEVA-Anna-3021337/
941,Lyudmila,Korotkikh,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KOROTKIKH-Lyudmila-3021338/
941,Balzhan,Koishybayeva,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KOISHYBAYEVA-Balzhan-3021339/
941,Kundyzay,Baktybayeva,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BAKTYBAYEVA-Kundyzay-3021340/
941,Nigora,Nurmatova,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NURMATOVA-Nigora-3021341/
941,Olessya,Teryayeva,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TERYAYEVA-Olessya-3021342/
941,Svetlana,Klyuchnikova,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KLYUCHNIKOVA-Svetlana-3021343/
941,Veronika,Stepanyuga,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/STEPANYUGA-Veronika-3021344/
941,Darya,Tkachyova,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TKACHYOVA-Darya-3021345/
941,Karina,Proskurina,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PROSKURINA-Karina-3021348/
941,Yeva,Bekker,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BEKKER-Yeva-3021349/
941,Vlada,Odnoletok,Kazakhstan,Rugby Sevens,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ODNOLETOK-Vlada-3021351/
941,TSUKII,JUNNA,Philippines,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JUNNA-Tsukii-3021387/
941,VIPAWAN,SIRIPORNPERMSAK,Thailand,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SIRIPORNPERMSAK-Vipawan-3021474/
941,Warunee,Kitraksa,Thailand,Basketball 3x3,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KITRAKSA-Warunee-3021574/
941,Amphawa,Thuamon,Thailand,Basketball 3x3,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THUAMON-Amphawa-3021575/
941,Rujiwan,Bunsinprom,Thailand,Basketball 3x3,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BUNSINPROM-Rujiwan-3021576/
941,Thunchanok,Lumdabpang,Thailand,Basketball 3x3,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LUMDABPANG-Thunchanok-3021579/
941,MALAPRABHA YALLAPPA,JADHAV,India,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JADHAV-Malaprabha-Yallappa-3021628/
941,MAHLAGHA,JAMBOZORG,IR Iran,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JAMBOZORG-Mahlagha-3022332/
941,HOI KEM,DOO,"Hong Kong, China",Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DOO-Hoi-Kem-3023046/
941,WAI YAM MINNIE,SOO,"Hong Kong, China",Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SOO-Wai-Yam-Minnie-3023047/
941,WING NAM,NG,"Hong Kong, China",Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NG-Wing-Nam-3023048/
941,CHING WAN,LI,"Hong Kong, China",Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LI-Ching-Wan-3023049/
941,Saki,Hayashi,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HAYASHI-Saki-3023932/
941,Miyuki,Kawamura,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAWAMURA-Miyuki-3023937/
941,Saori,Miyazaki,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MIYAZAKI-Saori-3023946/
941,Moe,Nagata,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAGATA-Moe-3023953/
941,Tamami,Nakada,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAKADA-Tamami-3023954/
941,Mio,Shinozaki,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHINOZAKI-Mio-3023962/
941,Haruka,Suzuki,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUZUKI-Haruka-3023963/
941,Layla,Takehara,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TAKEHARA-Layla-3023965/
941,Kadysha Juna,Umezawa,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/UMEZAWA-Kadysha-Juna-3023971/
941,Aya,Watanabe,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WATANABE-Aya-3023972/
941,Shiori,Yasuma,Japan,Basketball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YASUMA-Shiori-3023974/
941,HIDEKA,TATARA,Japan,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TATARA-Hideka-3024197/
941,KISATO,NAKAMURA,Japan,Cycling Track,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAKAMURA-Kisato-3024217/
941,Yara,Kakish,Jordan,Ju-Jitsu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAKISH-Yara-3024231/
941,KAYLIN SIN YAN,HSIEH,"Hong Kong, China",Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HSIEH-Kaylin-Sin-Yan-3024486/
941,KA MONG,CHU,"Hong Kong, China",Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHU-Ka-Mong-3024487/
941,YIK HEI COCO,LIN,"Hong Kong, China",Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yik-Hei-Coco-3024488/
941,YAN WAI,LIU,"Hong Kong, China",Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIU-Yan-Wai-3024492/
941,Lai Yiu,Lui,"Hong Kong, China",Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LUI-Lai-Yiu-3025213/
